ID,Datetime,Count,,
1048,7/10/2012 16:00,4,6.25,6.645413096
1049,7/10/2012 17:00,6,6.416666667,6.593780049
1050,7/10/2012 18:00,6,6.583333333,6.546277645
1051,7/10/2012 19:00,6,6.666666667,6.502575433
1052,7/10/2012 20:00,6,6.666666667,6.462369398
1053,7/10/2012 21:00,14,7.083333333,7.065379847
1054,7/10/2012 22:00,6,7.166666667,6.980149459
1055,7/10/2012 23:00,6,7,6.901737502
1056,8/10/2012 0:00,4,7,6.669598502
1057,8/10/2012 1:00,10,7.166666667,6.936030622
1058,8/10/2012 2:00,4,7.166666667,6.701148172
1059,8/10/2012 3:00,2,6.916666667,6.325056318
1060,8/10/2012 4:00,12,7.25,6.779051813
1061,8/10/2012 5:00,4,7,6.556727668
1062,8/10/2012 6:00,6,6.916666667,6.512189454
1063,8/10/2012 7:00,16,7.333333333,7.271214298
1064,8/10/2012 8:00,10,7.583333333,7.489517154
1065,8/10/2012 9:00,18,7.916666667,8.330355782
1066,8/10/2012 10:00,18,8.25,9.103927319
1067,8/10/2012 11:00,32,9.25,10.93561313
1068,8/10/2012 12:00,38,10.41666667,13.10076408
1069,8/10/2012 13:00,24,10.91666667,13.97270296
1070,8/10/2012 14:00,18,11.5,14.29488672
1071,8/10/2012 15:00,26,12.33333333,15.23129578
1072,8/10/2012 16:00,24,13.16666667,15.93279212
1073,8/10/2012 17:00,20,13.75,16.25816875
1074,8/10/2012 18:00,20,14.33333333,16.55751525
1075,8/10/2012 19:00,38,15.66666667,18.27291403
1076,8/10/2012 20:00,22,16.33333333,18.57108091
1077,8/10/2012 21:00,18,16.5,18.52539444
1078,8/10/2012 22:00,16,16.91666667,18.32336288
1079,8/10/2012 23:00,14,17.25,17.97749385
1080,9/10/2012 0:00,18,17.83333333,17.97929434
1081,9/10/2012 1:00,10,17.83333333,17.34095079
1082,9/10/2012 2:00,2,17.75,16.11367473
1083,9/10/2012 3:00,2,17.75,14.98458075
1084,9/10/2012 4:00,4,17.41666667,14.10581429
1085,9/10/2012 5:00,6,17.5,13.45734915
1086,9/10/2012 6:00,4,17.41666667,12.70076122
1087,9/10/2012 7:00,4,16.91666667,12.00470032
1088,9/10/2012 8:00,8,16.83333333,11.68432429
1089,9/10/2012 9:00,8,16.41666667,11.38957835
1090,9/10/2012 10:00,4,15.83333333,10.79841208
1091,9/10/2012 11:00,4,14.66666667,10.25453912
1092,9/10/2012 12:00,4,13.25,9.754175987
1093,9/10/2012 13:00,2,12.33333333,9.133841908
1094,9/10/2012 14:00,2,11.66666667,8.563134555
1095,9/10/2012 15:00,6,10.83333333,8.358083791
1096,9/10/2012 16:00,4,10,8.009437087
1097,9/10/2012 17:00,6,9.416666667,7.84868212
1098,9/10/2012 18:00,8,8.916666667,7.860787551
1099,9/10/2012 19:00,10,7.75,8.031924547
1100,9/10/2012 20:00,2,6.916666667,7.549370583
1101,9/10/2012 21:00,2,6.25,7.105420936
1102,9/10/2012 22:00,14,6.166666667,7.656987261
1103,9/10/2012 23:00,6,5.833333333,7.524428281
1104,10/10/2012 0:00,6,5.333333333,7.402474018
1105,10/10/2012 1:00,6,5.166666667,7.290276097
1106,10/10/2012 2:00,6,5.333333333,7.187054009
1107,10/10/2012 3:00,6,5.5,7.092089688
1108,10/10/2012 4:00,4,5.5,6.844722513
1109,10/10/2012 5:00,4,5.416666667,6.617144712
1110,10/10/2012 6:00,4,5.416666667,6.407773135
1111,10/10/2012 7:00,4,5.416666667,6.215151284
1112,10/10/2012 8:00,16,5.75,6.997939182
1113,10/10/2012 9:00,16,6.083333333,7.718104047
1114,10/10/2012 10:00,46,7.833333333,10.78065572
1115,10/10/2012 11:00,34,9.083333333,12.63820327
1116,10/10/2012 12:00,20,9.75,13.227147
1117,10/10/2012 13:00,26,10.75,14.24897524
1118,10/10/2012 14:00,14,11.25,14.22905722
1119,10/10/2012 15:00,8,11.33333333,13.73073265
1120,10/10/2012 16:00,18,11.91666667,14.07227403
1121,10/10/2012 17:00,20,12.5,14.54649211
1122,10/10/2012 18:00,12,12.66666667,14.34277274
1123,10/10/2012 19:00,28,13.41666667,15.43535092
1124,10/10/2012 20:00,8,13.66666667,14.84052285
1125,10/10/2012 21:00,10,14,14.45328102
1126,10/10/2012 22:00,16,14.08333333,14.57701854
1127,10/10/2012 23:00,10,14.25,14.21085706
1128,11/10/2012 0:00,4,14.16666667,13.39398849
1129,11/10/2012 1:00,4,14.08333333,12.64246941
1130,11/10/2012 2:00,4,14,11.95107186
1131,11/10/2012 3:00,2,13.83333333,11.15498611
1132,11/10/2012 4:00,4,13.83333333,10.58258722
1133,11/10/2012 5:00,6,13.91666667,10.21598024
1134,11/10/2012 6:00,4,13.91666667,9.718701825
1135,11/10/2012 7:00,6,14,9.421205679
1136,11/10/2012 8:00,6,13.58333333,9.147509225
1137,11/10/2012 9:00,2,13,8.575708487
1138,11/10/2012 10:00,6,11.33333333,8.369651808
1139,11/10/2012 11:00,6,10.16666667,8.180079663
1140,11/10/2012 12:00,12,9.833333333,8.48567329
1141,11/10/2012 13:00,4,8.916666667,8.126819427
1142,11/10/2012 14:00,8,8.666666667,8.116673873
1143,11/10/2012 15:00,22,9.25,9.227339963
1144,11/10/2012 16:00,6,8.75,8.969152766
1145,11/10/2012 17:00,6,8.166666667,8.731620545
1146,11/10/2012 18:00,6,7.916666667,8.513090901
1147,11/10/2012 19:00,24,7.75,9.752043629
1148,11/10/2012 20:00,4,7.583333333,9.291880139
1149,11/10/2012 21:00,2,7.25,8.708529727
1150,11/10/2012 22:00,12,7.083333333,8.971847349
1151,11/10/2012 23:00,12,7.166666667,9.214099561
1152,12/10/2012 0:00,16,7.666666667,9.756971596
1153,12/10/2012 1:00,4,7.666666667,9.296413869
1154,12/10/2012 2:00,2,7.583333333,8.712700759
1155,12/10/2012 3:00,2,7.583333333,8.175684698
1156,12/10/2012 4:00,6,7.666666667,8.001629923
1157,12/10/2012 5:00,2,7.5,7.521499529
1158,12/10/2012 6:00,6,7.583333333,7.399779567
1159,12/10/2012 7:00,4,7.5,7.127797201
1160,12/10/2012 8:00,2,7.333333333,6.717573425
1161,12/10/2012 9:00,2,7.333333333,6.340167551
1162,12/10/2012 10:00,8,7.416666667,6.472954147
1163,12/10/2012 11:00,2,7.25,6.115117815
1164,12/10/2012 12:00,6,7,6.10590839
1165,12/10/2012 13:00,4,7,5.937435719
1166,12/10/2012 14:00,6,6.916666667,5.942440861
1167,12/10/2012 15:00,12,6.5,6.427045592
1168,12/10/2012 16:00,4,6.416666667,6.232881945
1169,12/10/2012 17:00,6,6.416666667,6.214251389
1170,12/10/2012 18:00,4,6.333333333,6.037111278
1171,12/10/2012 19:00,10,5.75,6.354142376
1172,12/10/2012 20:00,12,6.083333333,6.805810986
1173,12/10/2012 21:00,6,6.25,6.741346107
1174,12/10/2012 22:00,32,7.083333333,8.762038418
1175,12/10/2012 23:00,20,7.416666667,9.661075345
1176,13-10-2012 00:00,16,7.416666667,10.16818932
1177,13-10-2012 01:00,20,8.083333333,10.95473417
1178,13-10-2012 02:00,10,8.416666667,10.87835544
1179,13-10-2012 03:00,8,8.666666667,10.648087
1180,13-10-2012 04:00,4,8.583333333,10.11624004
1181,13-10-2012 05:00,4,8.666666667,9.626940839
1182,13-10-2012 06:00,8,8.75,9.496785572
1183,13-10-2012 07:00,4,8.75,9.057042727
1184,13-10-2012 08:00,10,9.083333333,9.132479308
1185,13-10-2012 09:00,2,9.083333333,8.561880964
1186,13-10-2012 10:00,4,8.916666667,8.196930487
1187,13-10-2012 11:00,8,9.166666667,8.181176048
1188,13-10-2012 12:00,6,9.166666667,8.006681964
1189,13-10-2012 13:00,2,9.083333333,7.526147407
1190,13-10-2012 14:00,8,9.166666667,7.564055614
1191,13-10-2012 15:00,4,8.833333333,7.278931165
1192,13-10-2012 16:00,4,8.833333333,7.016616672
1193,13-10-2012 17:00,6,8.833333333,6.935287338
1194,13-10-2012 18:00,2,8.75,6.540464351
1195,13-10-2012 19:00,8,8.666666667,6.657227203
1196,13-10-2012 20:00,2,8.25,6.284649027
1197,13-10-2012 21:00,10,8.416666667,6.581877105
1198,13-10-2012 22:00,8,7.416666667,6.695326936
1199,13-10-2012 23:00,6,6.833333333,6.639700781
1200,14-10-2012 00:00,8,6.5,6.748524719
1201,14-10-2012 01:00,2,5.75,6.368642741
1202,14-10-2012 02:00,4,5.5,6.179151322
1203,14-10-2012 03:00,6,5.416666667,6.164819216
1204,14-10-2012 04:00,14,5.833333333,6.791633679
1205,14-10-2012 05:00,2,5.75,6.408302985
1206,14-10-2012 06:00,2,5.5,6.055638746
1207,14-10-2012 07:00,4,5.5,5.891187646
1208,14-10-2012 08:00,10,5.5,6.219892635
1209,14-10-2012 09:00,10,5.833333333,6.522301224
1210,14-10-2012 10:00,6,5.916666667,6.480517126
1211,14-10-2012 11:00,14,6.166666667,7.082075756
1212,14-10-2012 12:00,8,6.25,7.155509695
1213,14-10-2012 13:00,8,6.5,7.22306892
1214,14-10-2012 14:00,6,6.416666667,7.125223406
1215,14-10-2012 15:00,14,6.833333333,7.675205534
1216,14-10-2012 16:00,16,7.333333333,8.341189091
1217,14-10-2012 17:00,24,8.083333333,9.593893964
1218,14-10-2012 18:00,18,8.75,10.26638245
1219,14-10-2012 19:00,40,10.08333333,12.64507185
1220,14-10-2012 20:00,36,11.5,14.5134661
1221,14-10-2012 21:00,34,12.5,16.07238881
1222,14-10-2012 22:00,24,13.16666667,16.70659771
1223,14-10-2012 23:00,20,13.75,16.97006989
1224,15-10-2012 00:00,12,13.91666667,16.5724643
1225,15-10-2012 01:00,26,14.91666667,17.32666716
1226,15-10-2012 02:00,12,15.25,16.90053378
1227,15-10-2012 03:00,10,15.41666667,16.34849108
1228,15-10-2012 04:00,10,15.25,15.8406118
1229,15-10-2012 05:00,4,15.33333333,14.89336285
1230,15-10-2012 06:00,4,15.41666667,14.02189382
1231,15-10-2012 07:00,4,15.41666667,13.22014232
1232,15-10-2012 08:00,10,15.41666667,12.96253093
1233,15-10-2012 09:00,10,15.41666667,12.72552846
1234,15-10-2012 10:00,26,16.25,13.78748618
1235,15-10-2012 11:00,16,16.33333333,13.96448729
1236,15-10-2012 12:00,22,16.91666667,14.6073283
1237,15-10-2012 13:00,16,17.25,14.71874204
1238,15-10-2012 14:00,16,17.66666667,14.82124268
1239,15-10-2012 15:00,20,17.91666667,15.23554326
1240,15-10-2012 16:00,6,17.5,14.4966998
1241,15-10-2012 17:00,14,17.08333333,14.45696382
1242,15-10-2012 18:00,12,16.83333333,14.26040671
1243,15-10-2012 19:00,14,15.75,14.23957417
1244,15-10-2012 20:00,14,14.83333333,14.22040824
1245,15-10-2012 21:00,14,14,14.20277558
1246,15-10-2012 22:00,6,13.25,13.54655353
1247,15-10-2012 23:00,24,13.41666667,14.38282925
1248,16-10-2012 00:00,16,13.58333333,14.51220291
1249,16-10-2012 01:00,10,12.91666667,14.15122668
1250,16-10-2012 02:00,16,13.08333333,14.29912854
1251,16-10-2012 03:00,2,12.75,13.31519826
1252,16-10-2012 04:00,6,12.58333333,12.7299824
1253,16-10-2012 05:00,10,12.83333333,12.51158381
1254,16-10-2012 06:00,4,12.83333333,11.8306571
1255,16-10-2012 07:00,6,12.91666667,11.36420454
1256,16-10-2012 08:00,12,13,11.41506817
1257,16-10-2012 09:00,16,13.25,11.78186272
1258,16-10-2012 10:00,28,13.33333333,13.0793137
1259,16-10-2012 11:00,16,13.33333333,13.31296861
1260,16-10-2012 12:00,18,13.16666667,13.68793112
1261,16-10-2012 13:00,14,13.08333333,13.71289663
1262,16-10-2012 14:00,14,13,13.7358649
1263,16-10-2012 15:00,4,12.33333333,12.95699571
1264,16-10-2012 16:00,32,13.41666667,14.48043605
1265,16-10-2012 17:00,10,13.25,14.12200117
1266,16-10-2012 18:00,16,13.41666667,14.27224107
1267,16-10-2012 19:00,20,13.66666667,14.73046179
1268,16-10-2012 20:00,24,14.08333333,15.47202484
1269,16-10-2012 21:00,24,14.5,16.15426286
1270,16-10-2012 22:00,22,15.16666667,16.62192183
1271,16-10-2012 23:00,6,14.41666667,15.77216808
1272,17-10-2012 00:00,2,13.83333333,14.67039463
1273,17-10-2012 01:00,6,13.66666667,13.97676306
1274,17-10-2012 02:00,10,13.41666667,13.65862202
1275,17-10-2012 03:00,4,13.5,12.88593226
1276,17-10-2012 04:00,4,13.41666667,12.17505768
1277,17-10-2012 05:00,4,13.16666667,11.52105306
1278,17-10-2012 06:00,2,13.08333333,10.75936882
1279,17-10-2012 07:00,6,13.08333333,10.37861931
1280,17-10-2012 08:00,6,12.83333333,10.02832977
1281,17-10-2012 09:00,2,12.25,9.386063386
1282,17-10-2012 10:00,14,11.66666667,9.755178315
1283,17-10-2012 11:00,8,11.33333333,9.61476405
1284,17-10-2012 12:00,6,10.83333333,9.325582926
1285,17-10-2012 13:00,2,10.33333333,8.739536292
1286,17-10-2012 14:00,6,10,8.520373388
1287,17-10-2012 15:00,6,10.08333333,8.318743517
1288,17-10-2012 16:00,8,9.083333333,8.293244036
1289,17-10-2012 17:00,6,8.916666667,8.109784513
1290,17-10-2012 18:00,10,8.666666667,8.261001752
1291,17-10-2012 19:00,6,8.083333333,8.080121612
1292,17-10-2012 20:00,4,7.25,7.753711883
1293,17-10-2012 21:00,8,6.583333333,7.773414932
1294,17-10-2012 22:00,6,5.916666667,7.631541738
1295,17-10-2012 23:00,4,5.833333333,7.341018399
1296,18-10-2012 00:00,6,6,7.233736927
1297,18-10-2012 01:00,6,6,7.135037973
1298,18-10-2012 02:00,12,6.083333333,7.524234935
1299,18-10-2012 03:00,6,6.166666667,7.40229614
1300,18-10-2012 04:00,6,6.25,7.290112449
1301,18-10-2012 05:00,6,6.333333333,7.186903453
1302,18-10-2012 06:00,14,6.833333333,7.731951177
1303,18-10-2012 07:00,6,6.833333333,7.593395083
1304,18-10-2012 08:00,6,6.833333333,7.465923476
1305,18-10-2012 09:00,18,7.5,8.308649598
1306,18-10-2012 10:00,40,8.583333333,10.84395763
1307,18-10-2012 11:00,24,9.25,11.89644102
1308,18-10-2012 12:00,16,9.666666667,12.22472574
1309,18-10-2012 13:00,12,10.08333333,12.20674768
1310,18-10-2012 14:00,10,10.25,12.03020786
1311,18-10-2012 15:00,10,10.41666667,11.86779124
1312,18-10-2012 16:00,8,10.41666667,11.55836794
1313,18-10-2012 17:00,10,10.58333333,11.4336985
1314,18-10-2012 18:00,10,10.58333333,11.31900262
1315,18-10-2012 19:00,8,10.66666667,11.05348241
1316,18-10-2012 20:00,10,10.91666667,10.96920382
1317,18-10-2012 21:00,22,11.5,11.85166751
1318,18-10-2012 22:00,10,11.66666667,11.70353411
1319,18-10-2012 23:00,16,12.16666667,12.04725138
1320,19-10-2012 00:00,6,12.16666667,11.56347127
1321,19-10-2012 01:00,8,12.25,11.27839357
1322,19-10-2012 02:00,2,11.83333333,10.53612209
1323,19-10-2012 03:00,6,11.83333333,10.17323232
1324,19-10-2012 04:00,6,11.83333333,9.839373733
1325,19-10-2012 05:00,2,11.66666667,9.212223834
1326,19-10-2012 06:00,8,11.41666667,9.115245928
1327,19-10-2012 07:00,4,11.33333333,8.706026253
1328,19-10-2012 08:00,10,11.5,8.809544153
1329,19-10-2012 09:00,10,11.16666667,8.904780621
1330,19-10-2012 10:00,10,9.916666667,8.992398171
1331,19-10-2012 11:00,24,9.916666667,10.19300632
1332,19-10-2012 12:00,4,9.416666667,9.697565812
1333,19-10-2012 13:00,12,9.416666667,9.881760547
1334,19-10-2012 14:00,10,9.416666667,9.891219703
1335,19-10-2012 15:00,22,9.916666667,10.85992213
1336,19-10-2012 16:00,68,12.41666667,15.43112836
1337,19-10-2012 17:00,46,13.91666667,17.87663809
1338,19-10-2012 18:00,52,15.66666667,20.60650704
1339,19-10-2012 19:00,84,18.83333333,25.67798648
1340,19-10-2012 20:00,56,20.75,28.10374756
1341,19-10-2012 21:00,46,21.75,29.53544775
1342,19-10-2012 22:00,32,22.66666667,29.73261193
1343,19-10-2012 23:00,32,23.33333333,29.91400298
1344,20-10-2012 00:00,34,24.5,30.24088274
1345,20-10-2012 01:00,10,24.58333333,28.62161212
1346,20-10-2012 02:00,10,24.91666667,27.13188315
1347,20-10-2012 03:00,10,25.08333333,25.7613325
1348,20-10-2012 04:00,8,25.16666667,24.3404259
1349,20-10-2012 05:00,6,25.33333333,22.87319183
1350,20-10-2012 06:00,6,25.25,21.52333648
1351,20-10-2012 07:00,8,25.41666667,20.44146956
1352,20-10-2012 08:00,8,25.33333333,19.446152
1353,20-10-2012 09:00,16,25.58333333,19.17045984
1354,20-10-2012 10:00,8,25.5,18.27682305
1355,20-10-2012 11:00,6,24.75,17.29467721
1356,20-10-2012 12:00,12,25.08333333,16.87110303
1357,20-10-2012 13:00,16,25.25,16.80141479
1358,20-10-2012 14:00,4,25,15.77730161
1359,20-10-2012 15:00,14,24.66666667,15.63511748
1360,20-10-2012 16:00,20,22.66666667,15.98430808
1361,20-10-2012 17:00,24,21.75,16.62556343
1362,20-10-2012 18:00,20,20.41666667,16.89551836
1363,20-10-2012 19:00,30,18.16666667,17.94387689
1364,20-10-2012 20:00,44,17.66666667,20.02836674
1365,20-10-2012 21:00,50,17.83333333,22.4260974
1366,20-10-2012 22:00,28,17.66666667,22.87200961
1367,20-10-2012 23:00,24,17.33333333,22.96224884
1368,21-10-2012 00:00,30,17.16666667,23.52526893
1369,21-10-2012 01:00,10,17.16666667,22.44324742
1370,21-10-2012 02:00,6,17,21.12778762
1371,21-10-2012 03:00,4,16.75,19.75756461
1372,21-10-2012 04:00,6,16.66666667,18.65695944
1373,21-10-2012 05:00,10,16.83333333,17.96440269
1374,21-10-2012 06:00,8,16.91666667,17.16725047
1375,21-10-2012 07:00,4,16.75,16.11387044
1376,21-10-2012 08:00,12,16.91666667,15.7847608
1377,21-10-2012 09:00,22,17.16666667,16.28197994
1378,21-10-2012 10:00,12,17.33333333,15.93942154
1379,21-10-2012 11:00,26,18.16666667,16.74426782
1380,21-10-2012 12:00,24,18.66666667,17.32472639
1381,21-10-2012 13:00,16,18.66666667,17.21874828
1382,21-10-2012 14:00,20,19.33333333,17.44124842
1383,21-10-2012 15:00,18,19.5,17.48594855
1384,21-10-2012 16:00,8,19,16.72707266
1385,21-10-2012 17:00,10,18.41666667,16.18890685
1386,21-10-2012 18:00,24,18.58333333,16.8137943
1387,21-10-2012 19:00,22,18.25,17.22869076
1388,21-10-2012 20:00,14,17,16.9703955
1389,21-10-2012 21:00,20,15.75,17.21276386
1390,21-10-2012 22:00,18,15.33333333,17.27574275
1391,21-10-2012 23:00,24,15.33333333,17.81368333
1392,22-10-2012 00:00,20,14.91666667,17.98858866
1393,22-10-2012 01:00,16,15.16666667,17.82950157
1394,22-10-2012 02:00,12,15.41666667,17.36314144
1395,22-10-2012 03:00,8,15.58333333,16.61409013
1396,22-10-2012 04:00,8,15.66666667,15.92496292
1397,22-10-2012 05:00,16,15.91666667,15.93096588
1398,22-10-2012 06:00,10,16,15.45648861
1399,22-10-2012 07:00,12,16.33333333,15.17996952
1400,22-10-2012 08:00,14,16.41666667,15.08557196
1401,22-10-2012 09:00,20,16.33333333,15.47872621
1402,22-10-2012 10:00,22,16.75,16.00042811
1403,22-10-2012 11:00,12,16.16666667,15.68039386
1404,22-10-2012 12:00,24,16.16666667,16.34596235
1405,22-10-2012 13:00,16,16.16666667,16.31828536
1406,22-10-2012 14:00,20,16.16666667,16.61282253
1407,22-10-2012 15:00,22,16.33333333,17.04379673
1408,22-10-2012 16:00,12,16.5,16.64029299
1409,22-10-2012 17:00,18,16.83333333,16.74906955
1410,22-10-2012 18:00,10,16.25,16.20914399
1411,22-10-2012 19:00,16,16,16.19241247
1412,22-10-2012 20:00,22,16.33333333,16.65701947
1413,22-10-2012 21:00,10,15.91666667,16.12445791
1414,22-10-2012 22:00,22,16.08333333,16.59450128
1415,22-10-2012 23:00,20,15.91666667,16.86694118
1416,23-10-2012 00:00,16,15.75,16.79758588
1417,23-10-2012 01:00,14,15.66666667,16.57377901
1418,23-10-2012 02:00,16,15.83333333,16.52787669
1419,23-10-2012 03:00,14,16.08333333,16.32564656
1420,23-10-2012 04:00,4,15.91666667,15.33959483
1421,23-10-2012 05:00,2,15.33333333,14.27242725
1422,23-10-2012 06:00,2,15,13.29063307
1423,23-10-2012 07:00,14,15.08333333,13.34738242
1424,23-10-2012 08:00,8,14.83333333,12.91959183
1425,23-10-2012 09:00,10,14.41666667,12.68602448
1426,23-10-2012 10:00,14,14.08333333,12.79114252
1427,23-10-2012 11:00,10,14,12.56785112
1428,23-10-2012 12:00,12,13.5,12.52242303
1429,23-10-2012 13:00,6,13.08333333,12.00062919
1430,23-10-2012 14:00,8,12.58333333,11.68057885
1431,23-10-2012 15:00,8,12,11.38613255
1432,23-10-2012 16:00,10,11.91666667,11.27524194
1433,23-10-2012 17:00,6,11.41666667,10.85322259
1434,23-10-2012 18:00,10,11.41666667,10.78496478
1435,23-10-2012 19:00,10,11.16666667,10.7221676
1436,23-10-2012 20:00,14,10.83333333,10.98439419
1437,23-10-2012 21:00,10,10.83333333,10.90564265
1438,23-10-2012 22:00,18,10.66666667,11.47319124
1439,23-10-2012 23:00,20,10.66666667,12.15533594
1440,24-10-2012 00:00,20,10.83333333,12.78290907
1441,24-10-2012 01:00,16,10.91666667,13.04027634
1442,24-10-2012 02:00,4,10.41666667,12.31705423
1443,24-10-2012 03:00,6,10.08333333,11.8116899
1444,24-10-2012 04:00,4,10.08333333,11.1867547
1445,24-10-2012 05:00,8,10.33333333,10.93181433
1446,24-10-2012 06:00,6,10.5,10.53726918
1447,24-10-2012 07:00,10,10.33333333,10.49428765
1448,24-10-2012 08:00,4,10.16666667,9.974744635
1449,24-10-2012 09:00,8,10.08333333,9.816765064
1450,24-10-2012 10:00,4,9.666666667,9.351423859
1451,24-10-2012 11:00,6,9.5,9.08330995
1452,24-10-2012 12:00,10,9.416666667,9.156645154
1453,24-10-2012 13:00,14,9.75,9.544113542
1454,24-10-2012 14:00,6,9.666666667,9.260584459
1455,24-10-2012 15:00,18,10.08333333,9.959737702
1456,24-10-2012 16:00,6,9.916666667,9.642958686
1457,24-10-2012 17:00,18,10.41666667,10.31152199
1458,24-10-2012 18:00,10,10.41666667,10.28660023
1459,24-10-2012 19:00,16,10.66666667,10.74367221
1460,24-10-2012 20:00,14,10.66666667,11.00417844
1461,24-10-2012 21:00,8,10.58333333,10.76384416
1462,24-10-2012 22:00,6,10.08333333,10.38273663
1463,24-10-2012 23:00,8,9.583333333,10.1921177
1464,25-10-2012 00:00,10,9.166666667,10.17674828
1465,25-10-2012 01:00,8,8.833333333,10.00260842
1466,25-10-2012 02:00,16,9.333333333,10.48239975
1467,25-10-2012 03:00,16,9.75,10.92380777
1468,25-10-2012 04:00,10,10,10.84990315
1469,25-10-2012 05:00,8,10,10.62191089
1470,25-10-2012 06:00,6,10,10.25215802
1471,25-10-2012 07:00,6,9.833333333,9.91198538
1472,25-10-2012 08:00,4,9.833333333,9.43902655
1473,25-10-2012 09:00,8,9.833333333,9.323904426
1474,25-10-2012 10:00,16,10.33333333,9.857992072
1475,25-10-2012 11:00,10,10.5,9.869352706
1476,25-10-2012 12:00,18,10.83333333,10.51980449
1477,25-10-2012 13:00,6,10.5,10.15822013
1478,25-10-2012 14:00,8,10.58333333,9.98556252
1479,25-10-2012 15:00,6,10.08333333,9.666717518
1480,25-10-2012 16:00,4,10,9.213380117
1481,25-10-2012 17:00,16,9.916666667,9.756309708
1482,25-10-2012 18:00,10,9.916666667,9.775804931
1483,25-10-2012 19:00,14,9.833333333,10.11374054
1484,25-10-2012 20:00,10,9.666666667,10.10464129
1485,25-10-2012 21:00,6,9.583333333,9.77626999
1486,25-10-2012 22:00,18,10.08333333,10.43416839
1487,25-10-2012 23:00,28,10.91666667,11.83943492
1488,26-10-2012 00:00,14,11.08333333,12.01228013
1489,26-10-2012 01:00,12,11.25,12.01129772
1490,26-10-2012 02:00,6,10.83333333,11.5303939
1491,26-10-2012 03:00,8,10.5,11.24796239
1492,26-10-2012 04:00,6,10.33333333,10.8281254
1493,26-10-2012 05:00,4,10.16666667,10.28187536
1494,26-10-2012 06:00,4,10.08333333,9.779325335
1495,26-10-2012 07:00,4,10,9.316979308
1496,26-10-2012 08:00,2,9.916666667,8.731620964
1497,26-10-2012 09:00,8,9.916666667,8.673091286
1498,26-10-2012 10:00,4,9.416666667,8.299243984
1499,26-10-2012 11:00,6,9.25,8.115304465
1500,26-10-2012 12:00,10,8.916666667,8.266080108
1501,26-10-2012 13:00,14,9.25,8.724793699
1502,26-10-2012 14:00,10,9.333333333,8.826810203
1503,26-10-2012 15:00,6,9.333333333,8.600665387
1504,26-10-2012 16:00,12,9.666666667,8.872612156
1505,26-10-2012 17:00,16,9.666666667,9.442803183
1506,26-10-2012 18:00,24,10.25,10.60737893
1507,26-10-2012 19:00,16,10.33333333,11.03878861
1508,26-10-2012 20:00,10,10.33333333,10.95568553
1509,26-10-2012 21:00,16,10.75,11.35923068
1510,26-10-2012 22:00,8,10.33333333,11.09049223
1511,26-10-2012 23:00,12,9.666666667,11.16325285
1512,27-10-2012 00:00,8,9.416666667,10.91019262
1513,27-10-2012 01:00,8,9.25,10.67737721
1514,27-10-2012 02:00,4,9.166666667,10.14318704
1515,27-10-2012 03:00,4,9,9.651732073
1516,27-10-2012 04:00,6,9,9.359593507
1517,27-10-2012 05:00,6,9.083333333,9.090826026
1518,27-10-2012 06:00,10,9.333333333,9.163559944
1519,27-10-2012 07:00,2,9.25,8.590475149
1520,27-10-2012 08:00,2,9.25,8.063237137
1521,27-10-2012 09:00,6,9.166666667,7.898178166
1522,27-10-2012 10:00,4,9.166666667,7.586323913
1523,27-10-2012 11:00,4,9.083333333,7.299418
1524,27-10-2012 12:00,6,8.916666667,7.19546456
1525,27-10-2012 13:00,4,8.5,6.939827395
1526,27-10-2012 14:00,2,8.166666667,6.544641203
1527,27-10-2012 15:00,6,8.166666667,6.501069907
1528,27-10-2012 16:00,4,7.833333333,6.300984314
1529,27-10-2012 17:00,12,7.666666667,6.756905569
1530,27-10-2012 18:00,14,7.25,7.336353124
1531,27-10-2012 19:00,8,6.916666667,7.389444874
1532,27-10-2012 20:00,6,6.75,7.278289284
1533,27-10-2012 21:00,6,6.333333333,7.176026141
1534,27-10-2012 22:00,4,6.166666667,6.92194405
1535,27-10-2012 23:00,4,5.833333333,6.688188526
1536,28-10-2012 00:00,10,5.916666667,6.953133444
1537,28-10-2012 01:00,10,6,7.196882768
1538,28-10-2012 02:00,16,6.5,7.901132147
1539,28-10-2012 03:00,4,6.5,7.589041575
1540,28-10-2012 04:00,4,6.416666667,7.301918249
1541,28-10-2012 05:00,4,6.333333333,7.037764789
1542,28-10-2012 06:00,10,6.333333333,7.274743606
1543,28-10-2012 07:00,4,6.416666667,7.012764118
1544,28-10-2012 08:00,8,6.666666667,7.091742988
1545,28-10-2012 09:00,4,6.583333333,6.844403549
1546,28-10-2012 10:00,12,6.916666667,7.256851265
1547,28-10-2012 11:00,4,6.916666667,6.996303164
1548,28-10-2012 12:00,4,6.833333333,6.756598911
1549,28-10-2012 13:00,6,6.916666667,6.696070998
1550,28-10-2012 14:00,6,7.083333333,6.640385318
1551,28-10-2012 15:00,10,7.25,6.909154493
1552,28-10-2012 16:00,6,7.333333333,6.836422133
1553,28-10-2012 17:00,12,7.333333333,7.249508363
1554,28-10-2012 18:00,14,7.333333333,7.789547694
1555,28-10-2012 19:00,36,8.5,10.04638388
1556,28-10-2012 20:00,18,9,10.68267317
1557,28-10-2012 21:00,20,9.583333333,11.42805931
1558,28-10-2012 22:00,28,10.58333333,12.75381457
1559,28-10-2012 23:00,6,10.66666667,12.2135094
